k	top_acc_perc__casmi	top_acc_perc__csi
1	21.0	24.012485481997675
2	33.0	34.02497096399535
3	41.0	41.62078977932636
4	49.0	50.0499419279907
5	55.00000000000001	55.22909407665505
6	57.99999999999999	59.57491289198605
7	61.0	62.17073170731706
8	64.0	63.76655052264807
9	64.0	64.52903600464575
10	68.0	67.29152148664342
11	68.0	68.05400696864109
12	68.0	68.1498257839721
13	68.0	68.74564459930312
14	70.0	70.67479674796746
15	71.0	71.36585365853657
16	73.0	73.05691056910567
17	74.0	74.66463414634144
18	74.0	75.13902439024388
19	75.0	75.61341463414631
20	76.0	76.08780487804874
21	77.0	76.43719512195118
22	77.0	76.78658536585361
23	77.0	76.93597560975606
24	77.0	77.0853658536585
25	78.0	77.23475609756095
26	79.0	78.38414634146339
27	79.0	78.53353658536584
28	79.0	78.68292682926828
29	79.0	78.70731707317073
30	80.0	80.23170731707317
31	81.0	80.75609756097562
32	81.0	80.78048780487806
33	81.0	80.8548780487805
34	81.0	80.92926829268295
35	81.0	81.00365853658539
36	81.0	81.07804878048783
37	81.0	81.15243902439028
38	81.0	81.72682926829272
39	82.0	82.30121951219516
40	82.0	82.3756097560976
41	82.0	82.45000000000005
42	82.0	82.50000000000004
43	83.0	82.55000000000004
44	83.0	82.60000000000004
45	83.0	82.65000000000003
46	83.0	82.70000000000003
47	83.0	82.75000000000003
48	83.0	83.30000000000003
49	84.0	83.85000000000002
50	84.0	83.90000000000002
51	84.0	83.95000000000002
52	84.0	84.00000000000001
53	84.0	84.00000000000001
54	84.0	84.00000000000001
55	84.0	84.00000000000001
56	85.0	85.00000000000001
57	85.0	85.00000000000001
58	85.0	85.00000000000001
59	85.0	85.00000000000001
60	85.0	85.00000000000001
61	85.0	85.00000000000001
62	86.0	86.00000000000001
63	86.0	86.00000000000001
64	86.0	86.00000000000001
65	86.0	86.00000000000001
66	86.0	86.00000000000001
67	86.0	86.00000000000001
68	86.0	86.00000000000001
69	86.0	86.00000000000001
70	86.0	86.00000000000001
71	86.0	86.00000000000001
72	86.0	86.00000000000001
73	86.0	86.00000000000001
74	86.0	86.00000000000001
75	86.0	86.00000000000001
76	86.0	86.00000000000001
77	86.0	86.00000000000001
78	86.0	86.00000000000001
79	86.0	86.00000000000001
80	86.0	86.00000000000001
81	86.0	86.00000000000001
82	86.0	86.00000000000001
83	86.0	86.00000000000001
84	86.0	86.00000000000001
85	86.0	86.00000000000001
86	86.0	86.00000000000001
87	87.0	87.00000000000001
88	88.0	88.00000000000001
89	88.0	88.00000000000001
90	88.0	88.00000000000001
91	88.0	88.00000000000001
92	88.0	88.00000000000001
93	88.0	88.00000000000001
94	88.0	88.00000000000001
95	88.0	88.00000000000001
96	88.0	88.00000000000001
97	88.0	88.00000000000001
98	88.0	88.00000000000001
99	88.0	88.00000000000001
100	88.0	88.00000000000001
101	88.0	88.00000000000001
102	88.0	88.00000000000001
103	88.0	88.00000000000001
104	88.0	88.00000000000001
105	88.0	88.00000000000001
106	88.0	88.00000000000001
107	88.0	88.00000000000001
108	88.0	88.00000000000001
109	88.0	88.00000000000001
110	88.0	88.00000000000001
111	88.0	88.00000000000001
112	88.0	88.00000000000001
113	88.0	88.00000000000001
114	88.0	88.00000000000001
115	88.0	88.00000000000001
116	89.0	89.00000000000001
117	89.0	89.00000000000001
118	89.0	89.00000000000001
119	89.0	89.00000000000001
120	89.0	89.00000000000001
121	89.0	89.00000000000001
122	89.0	89.00000000000001
123	89.0	89.00000000000001
124	89.0	89.00000000000001
125	89.0	89.00000000000001
126	89.0	89.00000000000001
127	89.0	89.00000000000001
